base_type,type_,text,price
handphone-tablet,wearable-devices,Alpine Loop Strap Apple Watch Ultra 49mm/45/44 Tali iWatch 38 40 41mm,Rp55.000
handphone-tablet,wearable-devices,Tempered Glass Apple Watch Ultra 49mm Ringke ID Clear Slim 9H 2.5D,Rp119.002
handphone-tablet,wearable-devices,Huawei Band 7 Garansi Resmi New Free Bonus,Rp511.000
handphone-tablet,wearable-devices,Casing Case Cover Hard Samsung Galaxy Watch 4 Watch4 Pet Bumper Full,Rp44.000
handphone-tablet,wearable-devices,[SOFT CASE] Airpods Gen 3 2021 Character Xbox Cookies Sully Corgi Poke,Rp29.500
handphone-tablet,wearable-devices,BUMPER PROTECTOR SAMSUNG GALAXY WATCH 4 40MM 44MM SILIKONE SOFT CASE,Rp50.000
handphone-tablet,wearable-devices,PREMIUM Strap Mi Band 5 6 Silicone Jam Gelang Xiaomi MiBAND watch - Putih,Rp7.900
handphone-tablet,wearable-devices,otb rack 24 core / odf rack.ount 24 core sc upc ( hitam ),Rp400.000
handphone-tablet,wearable-devices,Apple Watch ALPINE LOOP Strap ULTRA SE 8 7654321 Soft Tali Jam Nylon,Rp189.900
handphone-tablet,wearable-devices,ODP 12 core lengkap spliter 1X8 SC UPC,Rp225.000
handphone-tablet,wearable-devices,STRAP TALI JAM RUBBER TWOTONE GARMIN VENU 2 / VIVOACTIVE 4 LUG 22MM,Rp80.000
handphone-tablet,wearable-devices,Anti Gores Huawei Band 7 3D Curved Screen Protector Huawei Band 7,Rp6.000
