base_type,type_,text,price
komputer-laptop,aksesoris-komputer-laptop,[FS] Logitech B170 Mouse Wireless - Black,Rp109.000
komputer-laptop,aksesoris-komputer-laptop,MILS Plastic Vertical Laptop Stand Holder Bracket Dock 3 in 1 Design,Rp105.500
komputer-laptop,aksesoris-komputer-laptop,Gateron x GoPolar Azure Dragon v2 Switch (Tactile - PCB Mount),Rp10.800
komputer-laptop,aksesoris-komputer-laptop,"Filter Anti Spy Laptop - Layar Privasi - Anti Radiasi, Anti Blue Light",Rp189.999
komputer-laptop,aksesoris-komputer-laptop,Vention HBK Adapter Converter DisplayPort (DP) Male to HDMI Female,Rp41.000
komputer-laptop,aksesoris-komputer-laptop,Logitech MX Master 2S / Logitech mouse Wireless mouse Bluetooh,Rp880.040
komputer-laptop,aksesoris-komputer-laptop,Screen Protector Laptop Anti Glare 14 Inch 16:9,Rp56.000
komputer-laptop,aksesoris-komputer-laptop,WEBCAM SPC WC02 Wide Angle FULL HD 1080P,Rp59.000
komputer-laptop,aksesoris-komputer-laptop,Keyboard Plus Mouse Wireless Unitech Slim Super Silent UC1,Rp103.033
komputer-laptop,aksesoris-komputer-laptop,M-Tech Original Cooling Pad Kipas Pendingin Laptop CP01,Rp60.025
komputer-laptop,aksesoris-komputer-laptop,"Matte Hard Shell Case Protector Guard Macbook Air Pro 13 15 16 "" inch",Rp129.000
komputer-laptop,aksesoris-komputer-laptop,Adaptor Charger TV monitor LG bonus kabel power 19V 1.7A,Rp70.900
komputer-laptop,aksesoris-komputer-laptop,Sleek Laptop Sleeve Tas Laptop 13 14 15 15.16 Inch Sleeve,Rp69.500
komputer-laptop,aksesoris-komputer-laptop,Cooling Pad Laptop Gaming 6 Fan Kipas Pendingin Laptop Kipas Cooler Q3,Rp149.000
komputer-laptop,aksesoris-komputer-laptop,"Stiker Keyboard Arabic (stiker huruf arab untuk keyboard PC, Laptop)",Rp8.000
komputer-laptop,aksesoris-komputer-laptop,Adaptor Charger OriginaL Laptop Asus X441 X441U X441UV X441UA X441S,Rp63.000
komputer-laptop,aksesoris-komputer-laptop,"Ugreen Tas Notebook 13 inch Ugreen Bag Case Sleeve Storage Laptop 13""",Rp115.000
komputer-laptop,aksesoris-komputer-laptop,"LCD Drawing Writing Tablet 8.5"" Mainan Papan Tulis ipad Anak",Rp17.950
komputer-laptop,aksesoris-komputer-laptop,Logitech K120 USB Wired Keyboard,Rp111.000
komputer-laptop,aksesoris-komputer-laptop,Keyboard Mini Multimedia Wired CLIPtec RZK308 USB - CLIPTEC RZK 308,Rp60.000
komputer-laptop,aksesoris-komputer-laptop,"Privacy Filter Anti Spy Screen Laptop/Notebook 13,3-16 Inch - Premium",Rp199.000
komputer-laptop,aksesoris-komputer-laptop,LCD Drawing Writing Tablet 8.5 inch Mainan Anak Model Papan Tulis,Rp14.500
komputer-laptop,aksesoris-komputer-laptop,BP34 Tas Ransel Korean Lifestyle Casual Laptop Backpack,Rp65.000
komputer-laptop,aksesoris-komputer-laptop,TERMURAH! WEBCAM KAMERA COVER + BOX (6 ) U. PENUTUP CAMERA LAPTOP /HP,Rp10.800
komputer-laptop,aksesoris-komputer-laptop,adaptor charger casan laptop asus X455L X450 X450C X451C X450L ORI,Rp70.000
